accession,normalization,neighbors,0,1,cluster,protein
>CY239336,l2,100,-0.99650943,0.08348002,215,H16
>CY239344,l2,100,-0.99654466,0.083058864,215,H16
>CY239352,l2,100,-0.99368,0.11224955,215,H16
>CY239360,l2,100,-0.9956933,0.092708446,215,H16
>CY239368,l2,100,-0.9967542,0.08050425,215,H16
>CY239384,l2,100,-0.9945552,0.10421135,215,H16
>CY239392,l2,100,-0.99655,0.08299378,215,H16
>MN210163,l2,100,0.9416544,0.33658147,238,H13
>MN210171,l2,100,0.9414244,0.33722398,238,H13
>MN210179,l2,100,0.9415375,0.33690813,238,H13
>MN210187,l2,100,-0.9997622,-0.021810716,215,H16
>MN210195,l2,100,0.94236106,0.33459777,238,H13
>MN210203,l2,100,0.9418436,0.33605132,238,H13
>MN210211,l2,100,0.9418771,0.33595768,238,H13
>MN210220,l2,100,0.94185215,0.33602762,238,H13
>MN210228,l2,100,0.9420302,0.3355282,238,H13
>MN210236,l2,100,0.9425246,0.3341368,238,H13
>MN210244,l2,100,-0.99963856,-0.026886506,215,H16
>MN210252,l2,100,0.9419689,0.3357001,238,H13
>CY130493,l2,100,-0.9999721,0.007459278,215,H16
>CY130501,l2,100,-0.99999285,0.0037788064,215,H16
>CY130509,l2,100,-0.9999783,0.006593653,215,H16
>CY130517,l2,100,-0.9999734,0.007294612,215,H16
>CY130340,l2,100,0.9374885,0.34801638,238,H13
>MF146805,l2,100,-0.9930435,-0.11774832,215,H16
>CY130086,l2,100,0.9427854,0.33340013,238,H13
>AB292664,l2,100,0.9420724,0.33540955,238,H13
>CY014694,l2,100,0.943102,0.33250353,238,H13
>D90308,l2,100,0.94245017,0.33434662,238,H13
>CY195655,l2,100,-0.99963516,-0.027009929,215,H16
>CY195663,l2,100,0.9972637,0.073925726,238,H13
>CY195833,l2,100,-0.9994896,-0.031947583,215,H16
>CY195841,l2,100,-0.9995662,-0.029452339,215,H16
>KF612959,l2,100,0.94241315,0.33445108,238,H13
>MH501022,l2,100,-0.9990044,-0.044611726,215,H16
>MH501038,l2,100,-0.9994462,-0.033275552,215,H16
>MH501054,l2,100,0.98714554,-0.15982383,47,H13
>CY130485,l2,100,-0.9999481,0.010187251,215,H16
>CY005933,l2,100,-0.99977165,0.021369988,215,H16
>MK637080,l2,100,0.99722224,0.07448384,238,H13
>CY136606,l2,100,-0.99982524,-0.018697081,215,H16
>CY136729,l2,100,-0.9999883,0.0048393337,215,H16
>JF775470,l2,100,0.69009405,0.72371966,47,H13
>CY136590,l2,100,-0.999994,0.0034677403,215,H16
>CY144178,l2,100,-0.9999514,0.009859386,215,H16
>MH134728,l2,100,-0.76842666,-0.6399378,215,H16
>MH134637,l2,100,-0.76991516,-0.6381463,215,H16
>MH134913,l2,100,-0.7696561,-0.6384586,215,H16
>MH134615,l2,100,-0.7679698,-0.64048606,215,H16
>MH498851,l2,100,0.9301621,-0.3671492,47,H13
>MH499142,l2,100,0.9952981,0.096859284,238,H13
>MH499186,l2,100,0.9950378,0.09949765,238,H13
>MH498919,l2,100,0.99490315,0.100834824,238,H13
>MH499244,l2,100,0.9952578,0.09727229,238,H13
>MH498862,l2,100,0.99522376,0.09762,238,H13
>MH498888,l2,100,0.99483013,0.10155221,238,H13
>MH498698,l2,100,0.99510735,0.098799065,238,H13
>MH579147,l2,100,0.9964935,0.08366975,238,H13
>MT407153,l2,100,-0.99960464,-0.02811483,215,H16
>CY136614,l2,100,-0.9995947,-0.028468935,215,H16
>CY136630,l2,100,-0.99999905,0.0013792667,215,H16
>CY127445,l2,100,-0.99998003,0.0063192826,215,H16
>MK637221,l2,100,0.9970898,0.07623665,238,H13
>MK637291,l2,100,0.99730366,0.0733856,238,H13
>MK637376,l2,100,0.9975536,0.069905795,238,H13
>MK637356,l2,100,0.9974062,0.07197858,238,H13
>MK637038,l2,100,0.9975167,0.07043071,238,H13
>MK637365,l2,100,0.9971361,0.0756276,238,H13
>MK637396,l2,100,0.997292,0.07354373,238,H13
>MK637116,l2,100,0.9971859,0.07496881,238,H13
>MK345840,l2,100,0.99804294,0.06253087,238,H13
>MK345902,l2,100,-0.9991378,-0.041516606,215,H16
>MK345859,l2,100,-0.9994509,-0.033130907,215,H16
>MH501070,l2,100,-0.99926925,-0.038220167,215,H16
>MH068359,l2,100,0.997921,0.06444952,238,H13
>MH068367,l2,100,0.99772877,0.0673595,238,H13
>MF694110,l2,100,-0.999601,-0.028245905,215,H16
>CY128958,l2,100,0.99694455,0.07811302,238,H13
>KT338601,l2,100,-0.99524426,0.0974109,215,H16
>KJ907711,l2,100,0.93726313,0.3486227,238,H13
>JX030406,l2,100,0.99465656,0.10323858,238,H13
>CY125606,l2,100,-0.99622613,-0.086795494,215,H16
>MF147925,l2,100,0.97411937,-0.2260342,51,H13
>MN210308,l2,100,-0.99973047,-0.02321604,215,H16
>GQ907310,l2,100,0.93484765,0.35504916,238,H13
>GQ907318,l2,100,0.9361807,0.35151908,238,H13
>KT338585,l2,100,-0.9954585,0.09519621,215,H16
>MN783529,l2,100,0.99789417,0.064862914,238,H13
>MK627734,l2,100,0.99707013,0.07649326,238,H13
>CY195647,l2,100,0.9974639,0.071174726,238,H13
>CY195801,l2,100,0.98626554,-0.16516761,47,H13
>CY195809,l2,100,0.98627716,-0.16509783,47,H13
>MH764096,l2,100,0.99620575,-0.08702925,47,H13
>MH764104,l2,100,0.99620724,-0.087012365,47,H13
>MH764112,l2,100,0.99619824,-0.08711493,47,H13
>MH764120,l2,100,0.9961968,-0.08713182,47,H13
>MH764128,l2,100,0.9960994,-0.08823809,47,H13
>MH764136,l2,100,0.99617255,-0.087407775,47,H13
>MH764144,l2,100,0.996177,-0.08735768,47,H13
>MH764152,l2,100,0.996208,-0.08700305,47,H13
>MH764160,l2,100,0.99811286,0.061405722,238,H13
>MH764168,l2,100,0.9980514,0.062397685,238,H13
>MH764176,l2,100,0.9962211,-0.08685255,47,H13
>MH764184,l2,100,0.9962098,-0.086982995,47,H13
>MH764192,l2,100,0.9962682,-0.08631181,47,H13
>MH764229,l2,100,0.9980555,0.062331606,238,H13
>MH764245,l2,100,0.99804664,0.062473275,238,H13
>MH764253,l2,100,0.9979219,0.06443552,238,H13
>MH579205,l2,100,0.99053466,-0.13726299,238,H13
>MK637241,l2,100,-0.99925065,-0.03870686,215,H16
>CY145939,l2,100,0.9969993,0.07741047,238,H13
>MH501657,l2,100,0.9973138,0.073247515,238,H13
>MH502494,l2,100,-0.99960196,-0.028213765,215,H16
>MH502664,l2,100,0.99727017,0.07383945,238,H13
>MH733644,l2,100,-0.99952054,-0.030962467,215,H16
>KF772956,l2,100,0.9905501,-0.1371515,238,H13
>MH579323,l2,100,0.9970623,0.07659374,238,H13
>MH578653,l2,100,0.99057174,-0.13699509,238,H13
>MH499147,l2,100,0.9951961,0.09790207,238,H13
>CY005931,l2,100,0.9905664,-0.13703375,238,H13
>EU030976,l2,100,-0.9950989,-0.09888503,215,H16
>CY130110,l2,100,-0.9962014,-0.087079376,215,H16
>CY045383,l2,100,-0.9965279,-0.08326002,215,H16
>CY043888,l2,100,0.99051696,-0.13739058,238,H13
>CY043896,l2,100,0.990515,-0.13740517,238,H13
>KJ372720,l2,100,0.99682313,0.07964719,238,H13
>MH499218,l2,100,0.9724,-0.23331998,47,H13
>MH498668,l2,100,0.9390737,-0.34371585,47,H13
>MH498656,l2,100,0.9355186,-0.3532775,47,H13
>MH499009,l2,100,0.9712701,-0.23797973,47,H13
>MH499072,l2,100,0.9725385,-0.23274204,47,H13
>MH498671,l2,100,0.92947835,-0.3688766,47,H13
>MF146200,l2,100,0.9944532,0.10518021,238,H13
>MF147792,l2,100,0.9868766,-0.16147628,47,H13
>CY185497,l2,100,0.9388581,0.3443044,238,H13
>CY185371,l2,100,0.93545127,0.35345572,238,H13
>CY185625,l2,100,0.9874224,-0.15810446,47,H13
>CY185601,l2,100,0.9351581,0.3542307,238,H13
>CY185633,l2,100,0.987153,-0.1597782,47,H13
>CY185609,l2,100,0.9381233,0.3463012,238,H13
>CY185673,l2,100,0.93453914,0.35586038,238,H13
>CY185665,l2,100,0.9365936,0.35041758,238,H13
>MH499091,l2,200,0.4904078,-0.87149304,47,H13
>GQ907294,l2,200,-0.14240167,0.989809,215,H16
>GQ907302,l2,200,0.9365789,0.35045666,238,H13
>MH498778,l2,200,0.9417644,0.33627346,238,H13
>MH499127,l2,200,0.4833437,-0.87543064,47,H13
>MH498752,l2,200,0.48356277,-0.87530977,47,H13
>MH499144,l2,200,0.5145202,-0.8574782,47,H13
>MH499019,l2,200,0.4864889,-0.87368673,47,H13
>MH498871,l2,200,0.4673544,-0.88407004,47,H13
>MH499102,l2,200,0.4622412,-0.8867542,47,H13
>MH499225,l2,200,0.46031675,-0.88775474,47,H13
>MF682848,l2,200,0.978521,0.20614721,238,H13
>CY138145,l2,200,-0.15754558,0.98751175,215,H16
>MF146968,l2,200,0.93811214,0.3463317,238,H13
>MF682898,l2,200,0.92502177,-0.37991408,88,H16
>KX979507,l2,200,0.78991145,0.6132209,47,H13
>KX977814,l2,200,0.93660307,0.35039225,238,H13
>KX978434,l2,200,0.90187347,0.43200022,88,H16
>MF146992,l2,200,0.9940053,0.10933179,58,H13
>KX979327,l2,200,0.9779776,0.20870994,238,H13
>MF682741,l2,200,0.9598247,-0.28060016,88,H16
>MF682695,l2,200,0.97490716,0.22261184,47,H13
>KX978155,l2,200,0.93675923,0.3499745,238,H13
>MF147689,l2,200,0.99308777,0.11737435,51,H13
>KX977721,l2,200,0.9731249,0.23027793,47,H13
>KX979051,l2,200,0.98601615,0.16664995,47,H13
>MF694241,l2,200,0.9776935,0.21003668,47,H13
>MF147121,l2,200,0.9925026,-0.12222326,88,H16
>KX978985,l2,200,0.9615813,0.27452046,51,H13
>KX978252,l2,200,0.99992347,-0.012370712,88,H16
>MF145970,l2,200,0.9625632,0.2710572,51,H13
>KX977943,l2,200,0.9603814,0.27868894,51,H13
>MF147266,l2,200,0.9629858,0.26955217,51,H13
>KX979504,l2,200,0.96293855,0.26972076,51,H13
>KX979468,l2,200,0.96098655,0.2765952,51,H13
>KX978718,l2,200,0.9609285,0.27679685,51,H13
>MF146166,l2,200,0.9758554,0.21841744,51,H13
>KX978793,l2,200,0.97578853,0.21871614,51,H13
>MF147313,l2,200,0.8547027,0.5191177,47,H13
>KX979019,l2,200,0.7896863,0.6135108,47,H13
>KX977650,l2,200,-0.16473007,0.9863387,215,H16
>MF147513,l2,200,0.90085524,0.43411958,88,H16
>MF148049,l2,200,0.99336404,0.11501284,51,H13
>KX977664,l2,200,0.986032,0.16655624,47,H13
>MF694057,l2,200,0.97769094,0.21004847,47,H13
>KX978037,l2,200,0.9756092,0.21951471,51,H13
>MF145899,l2,200,0.9756151,0.2194885,51,H13
>KX978433,l2,200,0.9755026,0.219988,51,H13
>KX979591,l2,200,0.9756306,0.21941948,51,H13
>KX978183,l2,200,0.9671728,0.25411966,51,H13
>KX978539,l2,200,0.98087025,0.1946625,55,H13
>MF147977,l2,200,0.9939905,0.109466486,58,H13
>MF147208,l2,200,0.99421614,0.107397795,58,H13
>MF146078,l2,200,0.8535781,0.52096486,47,H13
>MF147927,l2,200,-0.14464095,0.9894842,215,H16
>KX978913,l2,200,0.9788914,0.20438123,238,H13
>MF147771,l2,200,0.9939884,0.109485485,58,H13
>KX978308,l2,200,0.9934591,0.114188716,58,H13
>MF146479,l2,200,0.9935062,0.11377806,58,H13
>MF146534,l2,200,0.9942314,0.107256204,58,H13
>MF147740,l2,200,0.9941524,0.107986204,58,H13
>MF146435,l2,200,0.99367505,0.112293065,58,H13
>KX979088,l2,200,0.99407464,0.10869963,58,H13
>MF147719,l2,200,0.9937261,0.111841075,58,H13
>MF147553,l2,200,0.9943187,0.10644329,58,H13
>MF146833,l2,200,0.99387467,0.110513024,58,H13
>MF148122,l2,200,0.85525465,0.51820785,47,H13
>MF145916,l2,200,0.7901234,0.61294776,47,H13
>KX979541,l2,200,0.97929585,0.20243406,238,H13
>KX978398,l2,200,0.93929297,0.34311637,88,H16
>MF146523,l2,200,0.99378276,0.111336656,58,H13
>MF147007,l2,200,0.9930515,0.11768018,51,H13
>MF145735,l2,200,0.9941604,0.10791284,58,H13
>MF147558,l2,200,0.9607087,0.27755865,51,H13
>KX977630,l2,200,0.9605777,0.27801162,51,H13
>MF146431,l2,200,0.9932258,0.1162006,58,H13
>MF146500,l2,200,0.96076286,0.27737102,51,H13
>MF147405,l2,200,0.9940892,0.108565725,58,H13
>MF146583,l2,200,0.96055,0.27810735,51,H13
>MF145859,l2,200,0.8550602,0.51852876,47,H13
>KX978997,l2,200,-0.1412625,0.9899722,215,H16
>KX977766,l2,200,-0.14168811,0.9899113,215,H16
>MF147101,l2,200,0.9938708,0.1105474,58,H13
>MF147981,l2,200,0.9855695,0.16927165,47,H13
>MF146410,l2,200,-0.14255416,0.989787,215,H16
>MF147814,l2,200,0.99392515,0.11005815,58,H13
>KX978686,l2,200,0.9862862,0.16504386,47,H13
>KX978083,l2,200,0.98105484,-0.19373037,88,H16
>MF575214,l2,200,0.928636,0.37099224,88,H16
>MF145897,l2,200,0.9937472,0.11165342,58,H13
>MF146531,l2,200,0.98538435,0.1703458,47,H13
>MF146229,l2,200,0.8534138,0.5212341,47,H13
>KX978076,l2,200,0.97820354,0.20764825,238,H13
>MF147189,l2,200,0.99334645,0.11516466,58,H13
>KX979090,l2,200,0.98572546,0.1683609,47,H13
>KX978980,l2,200,0.9795391,0.20125408,238,H13
>MF147647,l2,200,0.9930483,0.117707685,51,H13
>MF146608,l2,200,-0.16989115,0.9854628,215,H16
>MF146148,l2,200,-0.14346792,0.98965496,215,H16
>MF148130,l2,200,0.99354565,0.113432735,58,H13
>KX979063,l2,200,0.979666,0.20063542,238,H13
>MF147797,l2,200,0.78774345,0.6160034,47,H13
>MF146087,l2,200,0.9355349,0.3532343,238,H13
>KX977772,l2,200,0.96061313,0.2778891,51,H13
>MF694026,l2,200,0.9772912,0.21190037,47,H13
>MF682696,l2,200,0.7898213,0.61333686,47,H13
>MF146063,l2,200,0.993497,0.11385801,58,H13
>MF959992,l2,200,0.98430157,-0.17649476,88,H16
>MF147878,l2,200,0.99353033,0.11356777,58,H13
>KX978709,l2,200,-0.14274345,0.9897597,215,H16
>MF575026,l2,200,0.91301626,0.40792313,88,H16
>MF145799,l2,200,0.99317265,0.11665399,51,H13
>MF146268,l2,200,-0.14526476,0.9893928,215,H16
>KX977887,l2,200,0.99356544,0.11325954,58,H13
>KX978812,l2,200,0.97258246,0.2325582,47,H13
>MF147255,l2,200,0.85731685,0.514789,47,H13
>MF103719,l2,200,0.99691063,-0.07854444,88,H16
>MF147679,l2,200,0.9940827,0.10862558,58,H13
>MF147919,l2,200,0.97290236,0.23121631,47,H13
>MF147715,l2,200,0.9835763,-0.1804929,88,H16
>KX977702,l2,200,0.99348325,0.11397824,58,H13
>KX978026,l2,200,0.97288,0.23131028,47,H13
>MF147314,l2,200,0.5179189,-0.8554298,88,H16
>MF146397,l2,200,-0.14353006,0.98964596,215,H16
>MF147342,l2,200,0.9931477,0.116866335,51,H13
>KX978072,l2,200,0.98594743,0.16705593,47,H13
>MF146654,l2,200,0.61198485,-0.7908695,88,H16
>KX978876,l2,200,0.97964513,0.20073724,238,H13
>MF146675,l2,200,0.90967256,0.4153263,88,H16
>MF146953,l2,200,0.9932772,0.11576037,51,H13
>MF146238,l2,200,0.52247936,-0.85265195,88,H16
>KX977785,l2,200,0.97247744,-0.23299697,88,H16
>MF146920,l2,200,0.9210164,0.3895239,88,H16
>MF147705,l2,200,0.96107197,0.27629805,51,H13
>KX979165,l2,200,0.9858549,0.16760105,47,H13
>MF146193,l2,200,0.5360845,-0.8441643,88,H16
>KX979544,l2,200,0.9780329,0.20845056,238,H13
>KX979432,l2,200,0.91779244,0.39706042,88,H16
>MF146506,l2,200,0.99385726,0.110669576,58,H13
>KX978504,l2,200,0.9858391,0.16769367,47,H13
>MF682763,l2,200,0.9324889,-0.36119848,88,H16
>MF146414,l2,200,0.7885724,0.6149419,47,H13
>KX978612,l2,200,-0.16612309,0.986105,215,H16
>MF146473,l2,200,0.99302095,0.11793872,51,H13
>KX977620,l2,200,0.9859288,0.16716571,47,H13
>MF694124,l2,200,0.9662434,-0.257631,88,H16
>MF146174,l2,200,0.85472643,0.51907873,47,H13
>MF145738,l2,200,0.9260481,0.37740546,88,H16
>MF146800,l2,200,0.993625,0.11273649,58,H13
>MF682757,l2,200,0.85591626,0.5171144,47,H13
>KX979380,l2,200,0.97844064,0.20652811,238,H13
>MF147961,l2,200,0.9208453,0.38992798,88,H16
>MF147302,l2,200,0.96024996,0.27914163,51,H13
>MF575089,l2,200,0.9858523,0.16761644,47,H13
>MF682685,l2,200,0.52162695,-0.8531737,88,H16
>MF682661,l2,200,0.8538272,0.5205566,47,H13
>KX979111,l2,200,-0.16256899,0.9866972,215,H16
>MF146858,l2,200,0.9609884,0.2765888,51,H13
>KX978441,l2,200,0.9858424,0.16767457,47,H13
>MF148040,l2,200,0.5880255,-0.8088425,88,H16
>KX978020,l2,200,0.78770643,0.61605084,47,H13
>MF146352,l2,200,0.92928493,0.36936358,88,H16
>KX979200,l2,200,0.99408877,0.1085697,58,H13
>MF575196,l2,200,0.9857176,0.16840675,47,H13
>MF682843,l2,200,0.8571053,0.5151411,47,H13
>MF682838,l2,200,0.51733875,-0.8557807,88,H16
>MF682844,l2,200,0.979344,0.20220141,238,H13
>MF147682,l2,200,0.930079,0.36735952,88,H16
>MF146167,l2,200,0.9613221,0.27542654,51,H13
>MF575309,l2,200,0.98566896,0.16869119,47,H13
>KX979094,l2,200,0.98408073,-0.17772202,88,H16
>MF147197,l2,200,0.9610659,0.2763194,51,H13
>KX978735,l2,200,0.98541224,0.17018443,47,H13
>MF147982,l2,200,0.57048583,-0.8213075,88,H16
>MF147594,l2,200,0.78826857,0.61533135,47,H13
>MF147122,l2,200,0.9937116,0.11196956,58,H13
>MF575190,l2,200,0.9572013,-0.28942284,88,H16
>MF146360,l2,200,0.8550884,0.51848227,47,H13
>KX978043,l2,200,0.788747,0.61471796,47,H13
>MF146714,l2,200,-0.1467017,0.98918086,215,H16
>MF147911,l2,200,0.9941798,0.10773375,58,H13
>MF148148,l2,200,0.97280765,0.23161468,47,H13
>MF148103,l2,200,0.78858167,0.6149301,47,H13
>MF147940,l2,200,0.9936634,0.112397075,58,H13
>MF148072,l2,200,0.854193,0.5199562,47,H13
>MF147735,l2,200,0.9354911,0.3533503,238,H13
>MF146672,l2,200,0.95999527,0.28001603,51,H13
>KX978929,l2,200,0.97962105,0.20085478,238,H13
>MF146970,l2,200,0.85449517,0.51945937,47,H13
>MF959989,l2,200,0.7898162,0.6133436,47,H13
>KX977869,l2,200,0.935659,0.3529055,238,H13
>MF146383,l2,200,0.993048,0.11770949,51,H13
>MF693939,l2,200,0.92867404,-0.37089688,88,H16
>MF146828,l2,200,0.53543365,-0.84457725,88,H16
>MF147673,l2,200,0.9597156,0.2809731,51,H13
>MF146643,l2,200,0.5464978,-0.8374605,88,H16
>MF145921,l2,200,0.9597372,0.28089964,51,H13
>MF145764,l2,200,0.5432439,-0.839575,88,H16
>KX978470,l2,200,0.9601381,0.27952632,51,H13
>MF147698,l2,200,0.9600735,0.2797479,51,H13
>MF146202,l2,200,0.85490936,0.5187774,47,H13
>MF146594,l2,200,0.9591123,0.2830257,51,H13
>MF146076,l2,200,0.52954143,-0.848284,88,H16
>MF146496,l2,200,0.9603366,0.27884308,51,H13
>MF146816,l2,200,0.55680156,-0.83064556,88,H16
>MF145843,l2,200,0.9601851,0.27936444,51,H13
>MF146537,l2,200,0.5386319,-0.84254116,88,H16
>KX978071,l2,200,0.9588685,0.28385067,51,H13
>MF147537,l2,200,0.96005666,0.27980578,51,H13
>MF146211,l2,200,0.95966196,0.2811563,51,H13
>MF682767,l2,200,0.91042095,-0.41368303,88,H16
>MF145989,l2,200,0.85456324,0.5193475,47,H13
>MF146421,l2,200,0.789215,0.61411697,47,H13
>MF145955,l2,200,0.9362271,0.35139555,238,H13
>MF146395,l2,200,0.9937766,0.11139143,58,H13
>KX978369,l2,200,0.98591125,0.16726916,47,H13
>MF693921,l2,200,0.9476811,-0.31921846,88,H16
>MK192316,l2,200,0.9260696,-0.37735268,88,H16
>MF145888,l2,200,0.9958056,-0.09149337,88,H16
>MF146634,l2,200,0.9716834,0.23628685,51,H13
>MF148145,l2,200,0.97181505,0.23574431,51,H13
>KX977670,l2,200,0.9717364,0.23606855,51,H13
>MF146769,l2,200,0.99510306,-0.098843165,88,H16
>MF147610,l2,200,0.9715743,0.23673473,51,H13
>MF147728,l2,200,0.56304413,-0.8264268,88,H16
>MF145811,l2,200,0.9718282,0.23569039,51,H13
>MF147656,l2,200,0.9807882,0.19507584,55,H13
>MF146014,l2,200,0.55943656,-0.82887316,88,H16
>MF147422,l2,200,0.98110354,0.19348364,55,H13
>MF146085,l2,200,0.99411917,-0.108292036,88,H16
>MF147944,l2,200,0.9810117,0.19394855,55,H13
>MF575228,l2,200,0.8559764,0.51701474,47,H13
>MF575118,l2,200,0.5440553,-0.83904934,88,H16
>MF146043,l2,200,0.98124063,0.19278696,55,H13
>MF147239,l2,200,0.99495894,-0.100282975,88,H16
>MF147717,l2,200,0.98098534,0.19408174,55,H13
>MF575207,l2,200,0.9789605,0.20404987,238,H13
>MF146566,l2,200,0.8544674,0.51950496,47,H13
>MF147945,l2,200,0.7879489,0.61574054,47,H13
>KX979279,l2,200,0.93649215,0.35068855,238,H13
>MF146111,l2,200,0.92447764,0.38123646,88,H16
>MF146975,l2,200,0.9938665,0.11058632,58,H13
>MF146245,l2,200,0.9733042,0.22951883,47,H13
>MF694199,l2,200,0.9779329,0.20891923,47,H13
>MF146436,l2,200,0.99420893,-0.10746501,88,H16
>MF147750,l2,200,0.9808857,0.19458479,55,H13
>MF682709,l2,200,0.9948591,-0.101268664,88,H16
>MF147841,l2,200,0.9720494,0.23477654,51,H13
>MF147547,l2,200,0.53707707,-0.8435331,88,H16
>MF146710,l2,200,0.9810674,0.19366643,55,H13
>KX979453,l2,200,0.79146534,-0.61121416,88,H16
>MF146214,l2,200,0.97174793,0.2360208,51,H13
>MF147491,l2,200,0.857353,0.51472884,47,H13
>MF147469,l2,200,0.9597697,0.2807883,51,H13
>MF682781,l2,200,0.8576445,0.514243,47,H13
>KX977811,l2,200,0.9603433,0.27882037,51,H13
>MF146391,l2,200,0.8561454,0.516735,47,H13
>MF146872,l2,200,0.97171795,0.23614413,51,H13
>MF146670,l2,200,0.8562963,0.51648474,47,H13
>MF145901,l2,200,0.97167325,0.23632795,51,H13
>MF145978,l2,200,0.85510296,0.51845837,47,H13
>MF146441,l2,200,0.9717608,0.23596817,51,H13
>MF145725,l2,200,0.9930375,-0.117798276,88,H16
>KX978831,l2,200,0.9718213,0.23571913,51,H13
>KR087564,l2,200,0.9794398,0.20173681,238,H13
>MF147289,l2,200,0.97982293,0.19986768,238,H13
>MF682666,l2,200,0.93609995,0.351734,238,H13
>MF575109,l2,200,0.93031496,0.3667615,88,H16
>MF145876,l2,200,0.9939053,0.11023727,58,H13
>KX977868,l2,200,0.9739323,0.2268389,47,H13
>MF147493,l2,200,0.98590887,0.1672832,47,H13
>MF694207,l2,200,0.9776988,0.21001206,47,H13
>MF146424,l2,200,0.8558775,0.5171786,47,H13
>MF146204,l2,200,0.95962226,0.28129187,51,H13
>MF145709,l2,200,0.98106563,0.1936756,55,H13
>KX978101,l2,200,0.98112756,0.19336146,55,H13
>MF682721,l2,200,0.85590535,0.51713264,47,H13
>MF682880,l2,200,0.8567243,0.5157746,47,H13
>MF147965,l2,200,0.9807278,0.19537935,55,H13
>MF146501,l2,200,0.8563922,0.5163258,47,H13
>MF148047,l2,200,0.97182524,0.23570251,51,H13
>MF147192,l2,200,0.5621959,-0.8270041,88,H16
>MF147095,l2,200,0.98088986,0.19456366,55,H13
>MF146737,l2,200,0.5231888,-0.8522168,88,H16
>KX978834,l2,200,0.9598094,0.28065255,51,H13
>MF146931,l2,200,0.9950054,-0.09982055,88,H16
>MF146562,l2,200,0.9811342,0.19332802,55,H13
>MF146836,l2,200,0.54657173,-0.8374123,88,H16
>MF146693,l2,200,0.9809481,0.19426998,55,H13
>MF147849,l2,200,0.99521005,-0.097759664,88,H16
>MF147375,l2,200,0.98094076,0.19430697,55,H13
>MF575016,l2,200,0.8546648,0.5191802,47,H13
>MF147869,l2,200,0.9794593,0.20164177,238,H13
>KX979026,l2,200,0.93570596,0.35278073,238,H13
>MF146964,l2,200,0.99298835,0.11821216,51,H13
>MF147858,l2,200,0.974575,0.22406161,47,H13
>KX978275,l2,200,0.9729715,0.23092516,47,H13
>MF693954,l2,200,0.9776487,0.21024552,47,H13
>MF146060,l2,200,0.9973619,-0.07258951,88,H16
>MF147078,l2,200,0.9811174,0.19341278,55,H13
>KX977730,l2,200,0.7470124,-0.6648101,88,H16
>KX977728,l2,200,0.9608326,0.27712947,51,H13
>MF146767,l2,200,0.5489141,-0.8358788,88,H16
>KX979079,l2,200,0.96147704,0.27488527,51,H13
>KX979576,l2,200,0.85412985,0.52005976,47,H13
>KX977618,l2,200,0.961348,0.27533624,51,H13
>MF147070,l2,200,0.5348106,-0.8449719,88,H16
>MF146502,l2,200,0.9611874,0.2758964,51,H13
>MF146577,l2,200,0.54852706,-0.8361328,88,H16
>KX979040,l2,200,0.98095405,0.19423991,55,H13
>MF145996,l2,200,0.8560479,0.51689637,47,H13
>KX979045,l2,200,0.96189964,0.27340296,51,H13
>MF147363,l2,200,0.8526833,0.5224282,47,H13
>KX978218,l2,200,0.96105665,0.27635142,51,H13
>MF148111,l2,200,0.9965884,-0.08253165,88,H16
>MF146309,l2,200,0.9668965,0.25516903,51,H13
>KX978340,l2,200,0.8545107,0.51943374,47,H13
>KX978293,l2,200,0.7883378,0.6152426,47,H13
>KX978651,l2,200,-0.14410606,0.9895623,215,H16
>MF575308,l2,200,0.9937228,0.11187004,58,H13
>MF146285,l2,200,0.9740906,0.2261583,47,H13
>MF694046,l2,200,0.97749543,0.21095671,47,H13
>MF682647,l2,200,0.8550953,0.5184708,47,H13
>MF147768,l2,200,0.9671555,0.25418556,51,H13
>MF147657,l2,200,0.9949362,-0.10050853,88,H16
>MF147484,l2,200,0.96736395,0.2533909,51,H13
>KX978323,l2,200,0.78677213,-0.6172436,88,H16
>KX978027,l2,200,0.9671976,0.25402528,51,H13
>MF682816,l2,200,0.9607051,0.27757096,51,H13
>MF146344,l2,200,0.9606507,0.27775937,51,H13
>MF147573,l2,200,0.96727663,0.25372383,51,H13
>MF147559,l2,200,0.96727365,0.25373566,51,H13
>KX979456,l2,200,0.9979521,-0.063966356,88,H16
>KX978937,l2,200,0.96741873,0.2531816,51,H13
>KX978955,l2,200,0.99999696,-0.0024717397,88,H16
>KX978911,l2,200,0.9629167,0.26979887,51,H13
>CY185513,l2,200,0.9749758,0.22231083,47,H13
>CY185569,l2,200,0.9779273,0.208945,238,H13
>CY185529,l2,200,0.97487783,0.22274013,47,H13
>CY185537,l2,200,0.97381973,0.22732168,47,H13
>CY185585,l2,200,-0.14526935,0.9893921,215,H16
>CY185553,l2,200,0.9746542,0.22371656,47,H13
>CY185489,l2,200,0.97845036,0.20648237,238,H13
>CY185657,l2,200,0.97244817,0.23311926,47,H13
>CY077000,l2,200,0.93807006,0.34644553,238,H13
>CY184471,l2,200,0.93474615,0.35531634,238,H13
>CY184488,l2,200,0.93682647,0.34979445,238,H13
>MF461180,l2,200,0.9775911,0.2105127,238,H13
>MF461188,l2,200,0.97510004,0.22176556,47,H13
